               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.066177,           0.0019266,           0.0050154,             0.78292,             0.55384,             0.60643,             0.37352,            0.062454,            0.017326,           0.0045179,           0.0017127,           0.0017127,           0.0017127
                  83,            0.065777,           0.0019238,           0.0049881,             0.78507,             0.55435,             0.60665,             0.37367,            0.062448,            0.017319,           0.0045133,            0.001702,            0.001702,            0.001702
                  84,            0.065757,           0.0019244,           0.0049803,             0.78537,             0.55537,             0.60723,             0.37426,            0.062439,            0.017317,           0.0045093,           0.0016913,           0.0016913,           0.0016913
                  85,            0.066045,           0.0019437,           0.0049787,             0.78266,             0.55552,             0.60758,             0.37479,             0.06242,            0.017314,           0.0045073,           0.0016806,           0.0016806,           0.0016806
                  86,            0.065864,           0.0019089,            0.004967,               0.782,             0.55679,             0.60783,             0.37496,            0.062406,            0.017315,           0.0044997,           0.0016699,           0.0016699,           0.0016699
                  87,            0.065675,           0.0019394,           0.0049495,             0.78194,             0.55682,             0.60858,             0.37474,            0.062388,            0.017307,           0.0045015,           0.0016592,           0.0016592,           0.0016592
                  88,            0.065755,           0.0019337,           0.0049419,             0.78235,             0.55691,             0.60885,             0.37549,            0.062379,              0.0173,           0.0044975,           0.0016485,           0.0016485,           0.0016485
                  89,             0.06587,            0.001921,           0.0049358,             0.78601,             0.55715,              0.6093,             0.37546,            0.062372,            0.017292,           0.0044901,           0.0016378,           0.0016378,           0.0016378
                  90,            0.065787,           0.0019086,           0.0049529,             0.78635,             0.55612,             0.60804,             0.37545,            0.062361,            0.017285,           0.0044834,           0.0016271,           0.0016271,           0.0016271
                  91,            0.065947,           0.0019304,           0.0049423,             0.79035,             0.55594,             0.60847,             0.37575,            0.062355,            0.017282,           0.0044796,           0.0016164,           0.0016164,           0.0016164
                  92,            0.065617,            0.001899,           0.0049326,              0.7844,             0.55841,             0.60848,             0.37598,            0.062336,            0.017276,            0.004473,           0.0016057,           0.0016057,           0.0016057
                  93,            0.065605,           0.0019171,           0.0048854,             0.78472,             0.55841,             0.60852,             0.37619,            0.062325,            0.017269,           0.0044663,            0.001595,            0.001595,            0.001595
                  94,            0.065446,           0.0019227,           0.0048624,             0.78422,             0.55755,             0.60898,              0.3764,            0.062317,             0.01726,           0.0044615,           0.0015842,           0.0015842,           0.0015842
                  95,            0.065795,            0.001913,           0.0049283,             0.78621,             0.55993,             0.60965,             0.37724,            0.062308,            0.017252,            0.004459,           0.0015735,           0.0015735,           0.0015735
                  96,            0.065612,            0.001931,           0.0049049,             0.78064,             0.56198,             0.60959,             0.37709,            0.062307,            0.017251,           0.0044568,           0.0015628,           0.0015628,           0.0015628
                  97,            0.065486,           0.0019059,           0.0049139,             0.78755,             0.56005,             0.61076,             0.37744,            0.062283,            0.017241,           0.0044537,           0.0015521,           0.0015521,           0.0015521
                  98,            0.065503,           0.0019057,            0.004872,             0.78602,             0.55854,             0.61132,             0.37755,            0.062274,            0.017237,           0.0044527,           0.0015414,           0.0015414,           0.0015414
                  99,            0.065551,           0.0019153,           0.0048863,             0.78443,             0.55874,               0.611,             0.37757,            0.062263,            0.017234,           0.0044538,           0.0015307,           0.0015307,           0.0015307
                 100,            0.065224,           0.0019175,           0.0048215,             0.78586,             0.55951,             0.61168,             0.37845,             0.06225,            0.017224,           0.0044522,             0.00152,             0.00152,             0.00152
                 101,            0.065761,           0.0019087,            0.004841,             0.78646,             0.56034,             0.61236,              0.3787,            0.062241,            0.017212,           0.0044486,           0.0015093,           0.0015093,           0.0015093
                 102,            0.065229,           0.0019287,           0.0048181,             0.78006,             0.56154,             0.61176,             0.37863,            0.062235,             0.01721,           0.0044434,           0.0014986,           0.0014986,           0.0014986
                 103,            0.065385,           0.0019065,           0.0048314,             0.78151,             0.56226,             0.61325,             0.37914,            0.062218,            0.017211,           0.0044374,           0.0014879,           0.0014879,           0.0014879
                 104,            0.065226,           0.0018952,           0.0048122,             0.78002,             0.56417,             0.61364,             0.37933,            0.062204,            0.017208,           0.0044347,           0.0014772,           0.0014772,           0.0014772
                 105,            0.065039,           0.0019098,           0.0048338,             0.78077,             0.56502,             0.61343,              0.3791,            0.062199,            0.017209,           0.0044307,           0.0014665,           0.0014665,           0.0014665
                 106,            0.065376,           0.0019061,           0.0048502,             0.77681,             0.56627,             0.61397,             0.37953,            0.062185,              0.0172,           0.0044263,           0.0014558,           0.0014558,           0.0014558
                 107,            0.065378,           0.0018993,            0.004798,             0.77785,             0.56784,             0.61455,             0.37995,             0.06218,            0.017188,           0.0044198,           0.0014451,           0.0014451,           0.0014451
                 108,            0.065139,           0.0018941,           0.0047989,             0.78562,             0.56629,             0.61411,             0.38006,            0.062181,            0.017184,           0.0044161,           0.0014344,           0.0014344,           0.0014344
                 109,            0.065254,           0.0019066,            0.004818,             0.78693,             0.56561,             0.61513,             0.38051,            0.062166,            0.017182,           0.0044102,           0.0014236,           0.0014236,           0.0014236
                 110,            0.065298,           0.0019051,           0.0048225,             0.78761,             0.56642,              0.6155,             0.38045,            0.062148,            0.017171,           0.0044052,           0.0014129,           0.0014129,           0.0014129
                 111,            0.065048,           0.0018576,           0.0047886,             0.79196,             0.56538,             0.61613,             0.38034,            0.062136,            0.017162,           0.0044059,           0.0014022,           0.0014022,           0.0014022
                 112,             0.06525,           0.0018938,           0.0047612,             0.79105,             0.56417,             0.61614,             0.38092,            0.062131,             0.01716,           0.0044049,           0.0013915,           0.0013915,           0.0013915
                 113,            0.065275,           0.0019023,            0.004775,             0.79274,             0.56325,             0.61563,             0.38125,            0.062107,            0.017156,           0.0044042,           0.0013808,           0.0013808,           0.0013808
                 114,            0.065122,           0.0019044,           0.0048093,              0.7916,             0.56341,             0.61522,             0.38139,            0.062107,            0.017153,           0.0044037,           0.0013701,           0.0013701,           0.0013701
                 115,            0.065171,           0.0018904,           0.0047725,             0.79194,             0.56313,              0.6165,               0.381,            0.062106,             0.01715,           0.0044026,           0.0013594,           0.0013594,           0.0013594
                 116,            0.065248,           0.0018956,           0.0047978,             0.78885,              0.5652,             0.61572,             0.38102,            0.062106,            0.017145,            0.004403,           0.0013487,           0.0013487,           0.0013487
                 117,            0.064647,           0.0018634,           0.0047201,             0.79054,             0.56355,             0.61644,             0.38144,            0.062099,            0.017134,           0.0044052,            0.001338,            0.001338,            0.001338
                 118,             0.06491,           0.0018905,           0.0047741,             0.79362,             0.56347,             0.61635,             0.38178,            0.062094,            0.017129,           0.0044031,           0.0013273,           0.0013273,           0.0013273
                 119,             0.06463,           0.0018795,           0.0047064,             0.79256,             0.56343,             0.61534,             0.38172,            0.062089,            0.017128,           0.0044005,           0.0013166,           0.0013166,           0.0013166
                 120,            0.065016,           0.0018954,           0.0046855,             0.79362,             0.56307,             0.61619,             0.38169,            0.062079,            0.017129,           0.0044032,           0.0013059,           0.0013059,           0.0013059
                 121,            0.064661,           0.0018807,           0.0046946,             0.79569,             0.56224,             0.61584,              0.3817,            0.062064,            0.017126,           0.0044026,           0.0012952,           0.0012952,           0.0012952
                 122,             0.06505,           0.0019053,           0.0047142,             0.79322,             0.56508,             0.61608,              0.3822,            0.062063,            0.017116,           0.0043977,           0.0012845,           0.0012845,           0.0012845
                 123,            0.064213,           0.0018653,            0.004671,             0.79159,             0.56455,             0.61647,             0.38263,            0.062056,             0.01711,           0.0043977,           0.0012737,           0.0012737,           0.0012737
                 124,            0.064469,           0.0018716,           0.0046657,             0.78956,             0.56377,             0.61611,              0.3821,            0.062052,            0.017108,           0.0043947,            0.001263,            0.001263,            0.001263
                 125,            0.064657,           0.0018897,           0.0047077,             0.78978,             0.56463,             0.61681,             0.38237,            0.062049,              0.0171,           0.0043868,           0.0012523,           0.0012523,           0.0012523
                 126,            0.064948,           0.0018761,           0.0047059,             0.78574,             0.56525,             0.61601,             0.38284,            0.062029,            0.017092,           0.0043822,           0.0012416,           0.0012416,           0.0012416
                 127,            0.064631,           0.0018633,           0.0046929,             0.79561,             0.56369,             0.61717,             0.38288,            0.062013,            0.017083,            0.004377,           0.0012309,           0.0012309,           0.0012309
                 128,            0.064471,           0.0018695,            0.004639,             0.79821,             0.56149,             0.61725,               0.383,            0.061993,             0.01708,           0.0043737,           0.0012202,           0.0012202,           0.0012202
                 129,            0.064649,           0.0018665,           0.0046684,             0.79477,             0.56214,             0.61673,             0.38311,            0.061981,            0.017075,           0.0043725,           0.0012095,           0.0012095,           0.0012095
                 130,            0.064447,           0.0018559,           0.0046781,              0.7966,             0.56179,             0.61743,             0.38341,            0.061979,            0.017071,           0.0043728,           0.0011988,           0.0011988,           0.0011988
                 131,            0.064472,           0.0018443,           0.0046708,              0.7971,             0.56192,             0.61726,             0.38374,            0.061964,            0.017067,           0.0043711,           0.0011881,           0.0011881,           0.0011881
                 132,            0.064335,           0.0018562,            0.004641,             0.79418,             0.56099,             0.61694,             0.38408,            0.061951,            0.017062,           0.0043665,           0.0011774,           0.0011774,           0.0011774
                 133,            0.064664,           0.0018719,           0.0046315,             0.79668,             0.56104,             0.61713,             0.38385,            0.061943,            0.017058,           0.0043652,           0.0011667,           0.0011667,           0.0011667
                 134,            0.064693,           0.0018796,           0.0046558,             0.79922,             0.56271,              0.6198,             0.38449,            0.061937,            0.017055,           0.0043588,            0.001156,            0.001156,            0.001156
                 135,            0.064717,            0.001873,           0.0046566,             0.80327,             0.56173,             0.62076,             0.38481,            0.061937,            0.017055,           0.0043537,           0.0011453,           0.0011453,           0.0011453
                 136,            0.064424,           0.0018703,           0.0046186,             0.79776,             0.56286,             0.62074,             0.38462,            0.061931,            0.017053,            0.004347,           0.0011346,           0.0011346,           0.0011346
                 137,            0.064244,            0.001859,           0.0046218,             0.79723,              0.5632,             0.62178,             0.38531,            0.061927,             0.01704,            0.004342,           0.0011238,           0.0011238,           0.0011238
                 138,            0.064345,           0.0018416,           0.0045948,             0.79788,             0.56454,             0.62036,             0.38537,            0.061911,            0.017033,           0.0043404,           0.0011131,           0.0011131,           0.0011131
                 139,            0.064395,           0.0018652,           0.0045917,             0.80059,             0.56423,             0.62133,             0.38596,              0.0619,            0.017022,           0.0043367,           0.0011024,           0.0011024,           0.0011024
                 140,            0.064244,           0.0018404,           0.0045756,             0.80432,             0.56216,             0.62216,             0.38608,              0.0619,            0.017013,           0.0043371,           0.0010917,           0.0010917,           0.0010917
                 141,            0.064505,           0.0018585,           0.0046403,             0.80302,             0.56031,              0.6217,             0.38618,            0.061893,            0.017003,           0.0043376,            0.001081,            0.001081,            0.001081
                 142,            0.064517,           0.0018429,            0.004605,             0.80246,             0.56103,             0.62217,             0.38695,            0.061888,            0.016997,           0.0043365,           0.0010703,           0.0010703,           0.0010703
                 143,            0.064586,           0.0018732,           0.0045907,             0.79792,             0.56427,             0.62225,             0.38718,            0.061883,            0.016994,           0.0043378,           0.0010596,           0.0010596,           0.0010596
                 144,            0.064292,           0.0018651,           0.0045827,             0.80202,             0.56422,             0.62217,             0.38679,            0.061885,            0.016993,           0.0043408,           0.0010489,           0.0010489,           0.0010489
                 145,            0.064101,           0.0018411,           0.0045676,             0.79532,             0.56539,             0.62142,             0.38689,            0.061877,            0.016992,            0.004344,           0.0010382,           0.0010382,           0.0010382
                 146,             0.06423,           0.0018439,           0.0045683,             0.79336,             0.56629,             0.62145,             0.38632,            0.061863,            0.016989,           0.0043456,           0.0010275,           0.0010275,           0.0010275
                 147,            0.064093,           0.0018335,           0.0045464,             0.80176,             0.56373,             0.62175,             0.38624,            0.061863,            0.016978,           0.0043463,           0.0010168,           0.0010168,           0.0010168
                 148,            0.063823,           0.0018104,           0.0045327,             0.80382,               0.563,             0.62257,             0.38687,            0.061855,            0.016976,           0.0043446,           0.0010061,           0.0010061,           0.0010061
                 149,            0.064178,           0.0018233,           0.0045681,             0.80833,             0.55917,             0.62247,             0.38771,            0.061851,            0.016977,           0.0043443,          0.00099536,          0.00099536,          0.00099536
                 150,            0.064244,           0.0018516,           0.0045323,             0.80105,             0.56254,             0.62081,             0.38731,            0.061842,            0.016962,           0.0043485,          0.00098466,          0.00098466,          0.00098466
                 151,             0.06356,           0.0018386,           0.0045092,             0.79846,             0.56413,             0.62199,             0.38774,            0.061835,            0.016962,           0.0043515,          0.00097395,          0.00097395,          0.00097395
                 152,            0.064149,            0.001832,            0.004501,             0.79401,             0.56538,             0.62192,             0.38807,            0.061838,             0.01696,           0.0043512,          0.00096324,          0.00096324,          0.00096324
                 153,            0.063884,           0.0018229,           0.0045061,             0.79639,             0.56581,             0.62217,             0.38809,            0.061828,            0.016956,           0.0043483,          0.00095254,          0.00095254,          0.00095254
